tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.53,0.06,0.9716,0.8545,0.8836,0.8494,0.971,0.9732,0.9716,0.9716,0.983,0.9174,0.9615,0.8772
0.53,0.07,0.9697,0.8425,0.877,0.8256,0.9691,0.9709,0.9697,0.9697,0.9811,0.9074,0.9608,0.8596
0.53,0.08,0.9716,0.8494,0.8869,0.8259,0.9706,0.9717,0.9716,0.9716,0.983,0.9159,0.98,0.8596
0.53,0.09,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.1,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.11,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.12,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.13,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.14,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.15,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.53,0.16,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.17,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.18,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.19,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.2,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.21,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.22,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.23,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.24,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.25,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.26,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.27,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.28,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.29,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.3,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.31,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.53,0.32,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.53,0.33,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.53,0.34,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.53,0.35,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.53,0.36,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.53,0.37,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.53,0.38,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.53,0.39,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.4,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.41,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.42,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.43,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.44,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.53,0.45,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.46,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.47,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.48,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.49,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.5,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.51,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.52,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.53,0.53,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.54,0.0,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.54,0.01,0.9167,0.7691,0.7621,0.8607,0.9336,0.9591,0.9167,0.9167,0.928,0.7286,0.6145,0.8947
0.54,0.02,0.9394,0.7862,0.7943,0.8442,0.9477,0.962,0.9394,0.9394,0.9508,0.7937,0.7246,0.8772
0.54,0.03,0.9545,0.8106,0.8245,0.8466,0.9581,0.9661,0.9545,0.9545,0.9659,0.8475,0.8197,0.8772
0.54,0.04,0.9621,0.8269,0.84,0.8479,0.9632,0.9674,0.9621,0.9621,0.9735,0.8772,0.8772,0.8772
0.54,0.05,0.9659,0.8378,0.852,0.8485,0.9659,0.9684,0.9659,0.9659,0.9773,0.8929,0.9091,0.8772
0.54,0.06,0.9716,0.8545,0.8836,0.8494,0.971,0.9732,0.9716,0.9716,0.983,0.9174,0.9615,0.8772
0.54,0.07,0.9697,0.8425,0.877,0.8256,0.9691,0.9709,0.9697,0.9697,0.9811,0.9074,0.9608,0.8596
0.54,0.08,0.9716,0.8494,0.8869,0.8259,0.9706,0.9717,0.9716,0.9716,0.983,0.9159,0.98,0.8596
0.54,0.09,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.1,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.11,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.12,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.13,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.14,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.15,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.54,0.16,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.17,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.18,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.19,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.2,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.21,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.22,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.23,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.24,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.25,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.26,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.27,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.28,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.29,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.3,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.31,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.54,0.32,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.54,0.33,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.54,0.34,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.54,0.35,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.54,0.36,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.54,0.37,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.54,0.38,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.54,0.39,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.4,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.41,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.42,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.43,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.44,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.54,0.45,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.46,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.47,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.48,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.49,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.5,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.51,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.52,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.54,0.53,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.54,0.54,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.55,0.0,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.55,0.01,0.9167,0.7691,0.7621,0.8607,0.9336,0.9591,0.9167,0.9167,0.928,0.7286,0.6145,0.8947
0.55,0.02,0.9394,0.7862,0.7943,0.8442,0.9477,0.962,0.9394,0.9394,0.9508,0.7937,0.7246,0.8772
0.55,0.03,0.9545,0.8106,0.8245,0.8466,0.9581,0.9661,0.9545,0.9545,0.9659,0.8475,0.8197,0.8772
0.55,0.04,0.9621,0.8269,0.84,0.8479,0.9632,0.9674,0.9621,0.9621,0.9735,0.8772,0.8772,0.8772
0.55,0.05,0.9659,0.8378,0.852,0.8485,0.9659,0.9684,0.9659,0.9659,0.9773,0.8929,0.9091,0.8772
0.55,0.06,0.9716,0.8545,0.8836,0.8494,0.971,0.9732,0.9716,0.9716,0.983,0.9174,0.9615,0.8772
0.55,0.07,0.9697,0.8425,0.877,0.8256,0.9691,0.9709,0.9697,0.9697,0.9811,0.9074,0.9608,0.8596
0.55,0.08,0.9716,0.8494,0.8869,0.8259,0.9706,0.9717,0.9716,0.9716,0.983,0.9159,0.98,0.8596
0.55,0.09,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.1,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.11,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.12,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.13,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.14,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.15,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.55,0.16,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.17,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.18,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.19,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.2,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.21,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.22,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.23,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.24,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.25,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.26,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.27,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.28,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.29,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.3,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.31,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.55,0.32,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.55,0.33,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.55,0.34,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.55,0.35,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.55,0.36,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.55,0.37,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.55,0.38,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.55,0.39,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.4,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.41,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.42,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.43,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.44,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.55,0.45,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.46,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.47,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.48,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.49,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.5,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.51,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.52,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.55,0.53,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.55,0.54,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.55,0.55,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.56,0.0,0.9602,0.7509,0.8731,0.6793,0.9562,0.9579,0.9602,0.9602,0.9716,0.8485,1.0,0.7368
0.56,0.01,0.9167,0.7691,0.7621,0.8607,0.9336,0.9591,0.9167,0.9167,0.928,0.7286,0.6145,0.8947
0.56,0.02,0.9394,0.7862,0.7943,0.8442,0.9477,0.962,0.9394,0.9394,0.9508,0.7937,0.7246,0.8772
0.56,0.03,0.9545,0.8106,0.8245,0.8466,0.9581,0.9661,0.9545,0.9545,0.9659,0.8475,0.8197,0.8772
0.56,0.04,0.9621,0.8269,0.84,0.8479,0.9632,0.9674,0.9621,0.9621,0.9735,0.8772,0.8772,0.8772
0.56,0.05,0.9659,0.8378,0.852,0.8485,0.9659,0.9684,0.9659,0.9659,0.9773,0.8929,0.9091,0.8772
0.56,0.06,0.9716,0.8545,0.8836,0.8494,0.971,0.9732,0.9716,0.9716,0.983,0.9174,0.9615,0.8772
0.56,0.07,0.9697,0.8425,0.877,0.8256,0.9691,0.9709,0.9697,0.9697,0.9811,0.9074,0.9608,0.8596
0.56,0.08,0.9716,0.8494,0.8869,0.8259,0.9706,0.9717,0.9716,0.9716,0.983,0.9159,0.98,0.8596
0.56,0.09,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.1,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.11,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.12,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.13,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.14,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.15,0.9735,0.8533,0.8964,0.8262,0.9722,0.9733,0.9735,0.9735,0.9848,0.9245,1.0,0.8596
0.56,0.16,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.17,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.18,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.19,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.2,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.21,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.22,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.23,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.24,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.25,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.26,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.27,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.28,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.29,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.3,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.31,0.9716,0.8479,0.8961,0.8178,0.97,0.9714,0.9716,0.9716,0.983,0.9143,1.0,0.8421
0.56,0.32,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.56,0.33,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.56,0.34,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.56,0.35,0.9697,0.8404,0.8958,0.8068,0.9679,0.9696,0.9697,0.9697,0.9811,0.9038,1.0,0.8246
0.56,0.36,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.56,0.37,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.56,0.38,0.9678,0.8262,0.8879,0.783,0.9658,0.9672,0.9678,0.9678,0.9792,0.8932,1.0,0.807
0.56,0.39,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.4,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.41,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.42,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.43,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.44,0.9659,0.7784,0.8876,0.7115,0.9636,0.9654,0.9659,0.9659,0.9773,0.8824,1.0,0.7895
0.56,0.45,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.56,0.46,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.56,0.47,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.56,0.48,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.56,0.49,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
0.56,0.5,0.964,0.7681,0.8814,0.6996,0.9611,0.9626,0.964,0.964,0.9754,0.8713,1.0,0.7719
